ID,TARGET
TEST_13596,0
TEST_13597,0
TEST_13598,0
TEST_13599,2
TEST_13600,2
TEST_13601,0
TEST_13602,0
TEST_13603,0
TEST_13604,0
TEST_13605,0
TEST_13606,0
TEST_13607,2
TEST_13608,0
TEST_13609,0
TEST_13610,0
TEST_13611,0
TEST_13612,0
TEST_13613,0
TEST_13614,0
TEST_13615,0
TEST_13616,2
TEST_13617,2
TEST_13618,0
TEST_13619,1
TEST_13620,2
TEST_13621,2
TEST_13622,2
TEST_13623,0
TEST_13624,0
TEST_13625,0
TEST_13626,0
TEST_13627,0
TEST_13628,0
TEST_13629,0
TEST_13630,1
TEST_13631,0
TEST_13632,0
TEST_13633,0
TEST_13634,0
TEST_13635,2
TEST_13636,0
TEST_13637,0
TEST_13638,0
TEST_13639,0
TEST_13640,0
TEST_13641,0
TEST_13642,2
TEST_13643,0
TEST_13644,2
TEST_13645,0
TEST_13646,0
TEST_13647,1
TEST_13648,0
TEST_13649,0
TEST_13650,0
TEST_13651,0
TEST_13652,2
TEST_13653,0
TEST_13654,0
TEST_13655,1
TEST_13656,0
TEST_13657,0
TEST_13658,2
TEST_13659,1
TEST_13660,2
TEST_13661,0
TEST_13662,1
TEST_13663,0
TEST_13664,2
TEST_13665,0
TEST_13666,2
TEST_13667,0
TEST_13668,0
TEST_13669,1
TEST_13670,0
TEST_13671,0
TEST_13672,0
TEST_13673,0
TEST_13674,0
TEST_13675,1
TEST_13676,0
TEST_13677,1
TEST_13678,0
TEST_13679,1
TEST_13680,0
TEST_13681,0
TEST_13682,0
TEST_13683,0
TEST_13684,1
TEST_13685,1
TEST_13686,1
TEST_13687,0
TEST_13688,2
TEST_13689,0
TEST_13690,2
TEST_13691,1
TEST_13692,2
TEST_13693,0
TEST_13694,0
TEST_13695,0
TEST_13696,2
TEST_13697,1
TEST_13698,0
TEST_13699,0
TEST_13700,0
TEST_13701,0
TEST_13702,1
TEST_13703,1
TEST_13704,1
TEST_13705,1
TEST_13706,2
TEST_13707,1
TEST_13708,0
TEST_13709,0
TEST_13710,2
TEST_13711,2
TEST_13712,1
TEST_13713,1
TEST_13714,0
TEST_13715,1
TEST_13716,2
TEST_13717,0
TEST_13718,1
TEST_13719,1
TEST_13720,0
TEST_13721,1
TEST_13722,2
TEST_13723,2
TEST_13724,0
TEST_13725,2
TEST_13726,1
TEST_13727,0
TEST_13728,0
TEST_13729,1
TEST_13730,0
TEST_13731,1
TEST_13732,2
TEST_13733,2
TEST_13734,2
TEST_13735,0
TEST_13736,1
TEST_13737,0
TEST_13738,2
TEST_13739,0
TEST_13740,0
TEST_13741,0
TEST_13742,1
TEST_13743,0
TEST_13744,0
TEST_13745,2
TEST_13746,1
TEST_13747,0
TEST_13748,1
TEST_13749,2
TEST_13750,0
TEST_13751,1
TEST_13752,0
TEST_13753,0
TEST_13754,1
TEST_13755,0
TEST_13756,2
TEST_13757,1
TEST_13758,0
TEST_13759,0
TEST_13760,0
TEST_13761,1
TEST_13762,2
TEST_13763,2
TEST_13764,0
TEST_13765,1
TEST_13766,0
TEST_13767,2
TEST_13768,0
TEST_13769,2
TEST_13770,0
TEST_13771,0
TEST_13772,0
TEST_13773,0
TEST_13774,1
TEST_13775,0
TEST_13776,1
TEST_13777,0
TEST_13778,1
TEST_13779,2
TEST_13780,0
TEST_13781,0
TEST_13782,0
TEST_13783,0
TEST_13784,1
TEST_13785,0
TEST_13786,2
TEST_13787,0
TEST_13788,2
TEST_13789,2
TEST_13790,1
TEST_13791,1
TEST_13792,2
TEST_13793,0
TEST_13794,0
TEST_13795,0
TEST_13796,1
TEST_13797,2
TEST_13798,0
TEST_13799,2
TEST_13800,0
TEST_13801,1
TEST_13802,2
TEST_13803,0
TEST_13804,2
TEST_13805,1
TEST_13806,1
TEST_13807,0
TEST_13808,0
TEST_13809,1
TEST_13810,0
TEST_13811,1
TEST_13812,2
TEST_13813,0
TEST_13814,0
TEST_13815,2
TEST_13816,1
TEST_13817,0
TEST_13818,2
TEST_13819,2
TEST_13820,2
TEST_13821,0
TEST_13822,0
TEST_13823,0
TEST_13824,2
TEST_13825,0
TEST_13826,2
TEST_13827,0
TEST_13828,0
TEST_13829,2
TEST_13830,2
TEST_13831,2
TEST_13832,0
TEST_13833,1
TEST_13834,0
TEST_13835,0
TEST_13836,2
TEST_13837,0
TEST_13838,1
TEST_13839,0
TEST_13840,1
TEST_13841,0
TEST_13842,1
TEST_13843,1
TEST_13844,0
TEST_13845,0
TEST_13846,1
TEST_13847,2
TEST_13848,1
TEST_13849,0
TEST_13850,0
TEST_13851,0
TEST_13852,0
TEST_13853,2
TEST_13854,0
TEST_13855,0
TEST_13856,0
TEST_13857,0
TEST_13858,2
TEST_13859,0
TEST_13860,0
TEST_13861,0
TEST_13862,0
TEST_13863,0
TEST_13864,0
TEST_13865,1
TEST_13866,0
TEST_13867,2
TEST_13868,1
TEST_13869,1
TEST_13870,0
TEST_13871,1
TEST_13872,2
TEST_13873,0
TEST_13874,0
TEST_13875,0
TEST_13876,2
TEST_13877,1
TEST_13878,0
TEST_13879,1
TEST_13880,0
TEST_13881,0
TEST_13882,0
TEST_13883,2
TEST_13884,0
TEST_13885,1
TEST_13886,0
TEST_13887,2
TEST_13888,2
TEST_13889,0
TEST_13890,2
TEST_13891,0
TEST_13892,2
TEST_13893,0
TEST_13894,0
TEST_13895,0
TEST_13896,1
TEST_13897,2
TEST_13898,2
TEST_13899,1
TEST_13900,0
TEST_13901,0
TEST_13902,0
TEST_13903,2
TEST_13904,2
TEST_13905,0
TEST_13906,0
TEST_13907,0
TEST_13908,2
TEST_13909,0
TEST_13910,2
TEST_13911,0
TEST_13912,0
TEST_13913,2
TEST_13914,0
TEST_13915,1
TEST_13916,0
TEST_13917,0
TEST_13918,0
TEST_13919,2
TEST_13920,2
TEST_13921,0
TEST_13922,0
TEST_13923,1
TEST_13924,0
TEST_13925,0
TEST_13926,2
TEST_13927,0
TEST_13928,0
TEST_13929,1
TEST_13930,2
TEST_13931,0
TEST_13932,0
TEST_13933,0
TEST_13934,2
TEST_13935,0
TEST_13936,2
TEST_13937,2
TEST_13938,0
TEST_13939,2
TEST_13940,2
TEST_13941,1
TEST_13942,0
TEST_13943,0
TEST_13944,0
TEST_13945,1
TEST_13946,2
TEST_13947,2
TEST_13948,0
TEST_13949,0
TEST_13950,1
TEST_13951,0
TEST_13952,0
TEST_13953,1
TEST_13954,1
TEST_13955,0
TEST_13956,0
TEST_13957,2
TEST_13958,0
TEST_13959,0
TEST_13960,0
TEST_13961,0
TEST_13962,0
TEST_13963,2
TEST_13964,0
TEST_13965,0
TEST_13966,0
TEST_13967,2
TEST_13968,0
TEST_13969,0
TEST_13970,0
TEST_13971,0
TEST_13972,1
TEST_13973,0
TEST_13974,2
TEST_13975,2
TEST_13976,0
TEST_13977,0
TEST_13978,0
TEST_13979,0
TEST_13980,0
TEST_13981,2
TEST_13982,1
TEST_13983,0
TEST_13984,0
TEST_13985,1
TEST_13986,0
TEST_13987,0
TEST_13988,0
TEST_13989,0
TEST_13990,0
TEST_13991,0
TEST_13992,0
TEST_13993,0
TEST_13994,0
TEST_13995,1
TEST_13996,0
TEST_13997,0
TEST_13998,0
TEST_13999,1
TEST_14000,0
TEST_14001,0
TEST_14002,0
TEST_14003,2
TEST_14004,2
TEST_14005,0
TEST_14006,0
TEST_14007,0
TEST_14008,1
TEST_14009,2
TEST_14010,1
TEST_14011,0
TEST_14012,0
TEST_14013,0
TEST_14014,2
TEST_14015,0
TEST_14016,0
TEST_14017,0
TEST_14018,0
TEST_14019,0
TEST_14020,0
TEST_14021,0
TEST_14022,0
TEST_14023,0
TEST_14024,0
TEST_14025,2
TEST_14026,2
TEST_14027,1
TEST_14028,2
TEST_14029,0
TEST_14030,0
TEST_14031,2
TEST_14032,2
TEST_14033,0
TEST_14034,0
TEST_14035,1
TEST_14036,2
TEST_14037,1
TEST_14038,0
TEST_14039,1
TEST_14040,1
TEST_14041,0
TEST_14042,0
TEST_14043,0
TEST_14044,0
TEST_14045,0
TEST_14046,2
TEST_14047,0
TEST_14048,0
TEST_14049,0
TEST_14050,1
TEST_14051,1
TEST_14052,1
TEST_14053,1
TEST_14054,0
TEST_14055,0
TEST_14056,2
TEST_14057,0
TEST_14058,1
TEST_14059,0
TEST_14060,0
TEST_14061,1
TEST_14062,0
TEST_14063,0
TEST_14064,0
TEST_14065,2
TEST_14066,0
TEST_14067,0
TEST_14068,0
TEST_14069,1
TEST_14070,0
TEST_14071,0
TEST_14072,0
TEST_14073,0
TEST_14074,1
TEST_14075,0
TEST_14076,0
TEST_14077,2
TEST_14078,0
TEST_14079,0
TEST_14080,1
TEST_14081,0
TEST_14082,2
TEST_14083,1
TEST_14084,2
TEST_14085,1
TEST_14086,0
TEST_14087,2
TEST_14088,0
TEST_14089,0
TEST_14090,0
TEST_14091,0
TEST_14092,0
TEST_14093,2
TEST_14094,0
TEST_14095,2
TEST_14096,2
TEST_14097,2
TEST_14098,2
TEST_14099,0
TEST_14100,0
TEST_14101,0
TEST_14102,1
TEST_14103,0
TEST_14104,0
TEST_14105,2
TEST_14106,1
TEST_14107,2
TEST_14108,1
TEST_14109,2
TEST_14110,2
TEST_14111,0
TEST_14112,2
TEST_14113,1
TEST_14114,1
TEST_14115,0
TEST_14116,0
TEST_14117,0
TEST_14118,0
TEST_14119,0
TEST_14120,2
TEST_14121,0
TEST_14122,0
TEST_14123,2
TEST_14124,0
TEST_14125,2
TEST_14126,2
TEST_14127,2
TEST_14128,1
TEST_14129,0
TEST_14130,0
TEST_14131,1
TEST_14132,1
TEST_14133,0
TEST_14134,2
TEST_14135,0
TEST_14136,0
TEST_14137,0
TEST_14138,2
TEST_14139,1
TEST_14140,0
TEST_14141,1
TEST_14142,1
TEST_14143,0
TEST_14144,0
TEST_14145,1
TEST_14146,0
TEST_14147,2
TEST_14148,0
TEST_14149,0
TEST_14150,0
TEST_14151,1
TEST_14152,0
TEST_14153,1
TEST_14154,0
TEST_14155,1
TEST_14156,0
TEST_14157,2
TEST_14158,0
TEST_14159,0
TEST_14160,0
TEST_14161,1
TEST_14162,1
TEST_14163,1
TEST_14164,0
TEST_14165,1
TEST_14166,0
TEST_14167,0
TEST_14168,0
TEST_14169,1
TEST_14170,0
TEST_14171,0
TEST_14172,1
TEST_14173,2
TEST_14174,0
TEST_14175,1
TEST_14176,0
TEST_14177,1
TEST_14178,0
TEST_14179,0
TEST_14180,0
TEST_14181,0
TEST_14182,0
TEST_14183,0
TEST_14184,0
TEST_14185,0
TEST_14186,0
TEST_14187,2
TEST_14188,0
TEST_14189,2
TEST_14190,2
TEST_14191,0
TEST_14192,0
TEST_14193,2
TEST_14194,1
TEST_14195,0
TEST_14196,0
TEST_14197,0
TEST_14198,1
TEST_14199,0
TEST_14200,2
TEST_14201,0
TEST_14202,0
TEST_14203,1
TEST_14204,0
TEST_14205,0
TEST_14206,1
TEST_14207,0
TEST_14208,0
TEST_14209,0
TEST_14210,0
TEST_14211,1
TEST_14212,1
TEST_14213,0
TEST_14214,0
TEST_14215,0
TEST_14216,0
TEST_14217,1
TEST_14218,0
TEST_14219,2
TEST_14220,0
TEST_14221,2
TEST_14222,0
TEST_14223,2
TEST_14224,1
TEST_14225,1
TEST_14226,0
TEST_14227,0
TEST_14228,1
TEST_14229,0
TEST_14230,0
TEST_14231,0
TEST_14232,2
TEST_14233,1
TEST_14234,0
TEST_14235,2
TEST_14236,1
TEST_14237,1
TEST_14238,2
TEST_14239,2
TEST_14240,2
TEST_14241,1
TEST_14242,0
TEST_14243,2
TEST_14244,1
TEST_14245,0
TEST_14246,0
TEST_14247,0
TEST_14248,0
TEST_14249,2
TEST_14250,1
TEST_14251,0
TEST_14252,1
TEST_14253,1
TEST_14254,1
TEST_14255,0
TEST_14256,0
TEST_14257,0
TEST_14258,0
TEST_14259,0
TEST_14260,2
TEST_14261,2
TEST_14262,0
TEST_14263,0
TEST_14264,0
TEST_14265,0
TEST_14266,0
TEST_14267,2
TEST_14268,0
TEST_14269,2
TEST_14270,2
TEST_14271,0
TEST_14272,0
TEST_14273,0
TEST_14274,0
TEST_14275,2
TEST_14276,0
TEST_14277,1
TEST_14278,2
TEST_14279,0
TEST_14280,0
TEST_14281,2
TEST_14282,2
TEST_14283,2
TEST_14284,2
TEST_14285,0
TEST_14286,0
TEST_14287,0
TEST_14288,1
TEST_14289,0
TEST_14290,0
TEST_14291,0
TEST_14292,1
TEST_14293,2
TEST_14294,0
TEST_14295,1
TEST_14296,1
TEST_14297,2
TEST_14298,1
TEST_14299,1
TEST_14300,2
TEST_14301,1
TEST_14302,0
TEST_14303,0
TEST_14304,0
TEST_14305,2
TEST_14306,0
TEST_14307,0
TEST_14308,1
TEST_14309,0
TEST_14310,0
TEST_14311,0
TEST_14312,2
TEST_14313,0
TEST_14314,0
TEST_14315,2
TEST_14316,0
TEST_14317,0
TEST_14318,2
TEST_14319,0
TEST_14320,0
TEST_14321,0
TEST_14322,0
TEST_14323,1
TEST_14324,0
TEST_14325,0
TEST_14326,2
TEST_14327,0
TEST_14328,1
TEST_14329,1
TEST_14330,0
TEST_14331,0
TEST_14332,0
TEST_14333,1
TEST_14334,0
TEST_14335,0
TEST_14336,0
TEST_14337,0
TEST_14338,0
TEST_14339,0
TEST_14340,0
TEST_14341,0
TEST_14342,0
TEST_14343,0
TEST_14344,1
TEST_14345,0
TEST_14346,2
TEST_14347,0
TEST_14348,1
TEST_14349,0
TEST_14350,1
TEST_14351,0
TEST_14352,0
TEST_14353,2
TEST_14354,1
TEST_14355,2
TEST_14356,0
TEST_14357,0
TEST_14358,2
TEST_14359,0
TEST_14360,1
TEST_14361,0
TEST_14362,1
TEST_14363,0
TEST_14364,1
TEST_14365,2
TEST_14366,0
TEST_14367,1
TEST_14368,2
TEST_14369,0
TEST_14370,0
TEST_14371,0
TEST_14372,0
TEST_14373,2
TEST_14374,1
TEST_14375,0
TEST_14376,0
TEST_14377,0
TEST_14378,0
TEST_14379,0
TEST_14380,0
TEST_14381,0
TEST_14382,0
TEST_14383,2
TEST_14384,2
TEST_14385,0
TEST_14386,1
TEST_14387,1
TEST_14388,0
TEST_14389,0
TEST_14390,1
TEST_14391,0
TEST_14392,0
TEST_14393,2
TEST_14394,0
TEST_14395,0
TEST_14396,0
TEST_14397,2
TEST_14398,0
TEST_14399,0
TEST_14400,0
TEST_14401,1
TEST_14402,2
TEST_14403,0
TEST_14404,2
TEST_14405,1
TEST_14406,0
TEST_14407,1
TEST_14408,0
TEST_14409,0
TEST_14410,1
TEST_14411,0
TEST_14412,2
TEST_14413,0
TEST_14414,0
TEST_14415,0
TEST_14416,2
TEST_14417,1
TEST_14418,0
TEST_14419,0
TEST_14420,0
TEST_14421,0
TEST_14422,1
TEST_14423,2
TEST_14424,0
TEST_14425,0
TEST_14426,1
TEST_14427,0
TEST_14428,0
TEST_14429,0
TEST_14430,0
TEST_14431,2
TEST_14432,2
TEST_14433,0
TEST_14434,2
TEST_14435,1
TEST_14436,0
TEST_14437,1
TEST_14438,0
TEST_14439,1
TEST_14440,0
TEST_14441,0
TEST_14442,2
TEST_14443,2
TEST_14444,0
TEST_14445,1
TEST_14446,2
TEST_14447,0
TEST_14448,0
TEST_14449,0
TEST_14450,0
TEST_14451,2
TEST_14452,0
TEST_14453,2
TEST_14454,0
TEST_14455,0
TEST_14456,0
TEST_14457,1
TEST_14458,0
TEST_14459,0
TEST_14460,0
TEST_14461,0
TEST_14462,1
TEST_14463,0
TEST_14464,0
TEST_14465,1
TEST_14466,2
TEST_14467,0
TEST_14468,2
TEST_14469,1
TEST_14470,0
TEST_14471,0
TEST_14472,2
TEST_14473,0
TEST_14474,0
TEST_14475,0
TEST_14476,0
TEST_14477,2
TEST_14478,0
TEST_14479,0
TEST_14480,0
TEST_14481,2
TEST_14482,0
TEST_14483,0
TEST_14484,1
TEST_14485,1
TEST_14486,2
TEST_14487,0
TEST_14488,0
TEST_14489,0
TEST_14490,0
TEST_14491,1
TEST_14492,1
TEST_14493,1
TEST_14494,0
TEST_14495,0
TEST_14496,0
TEST_14497,1
TEST_14498,0
TEST_14499,2
TEST_14500,2
TEST_14501,1
TEST_14502,1
TEST_14503,0
TEST_14504,2
TEST_14505,1
TEST_14506,2
TEST_14507,1
TEST_14508,1
TEST_14509,2
TEST_14510,0
TEST_14511,0
TEST_14512,0
TEST_14513,2
TEST_14514,1
TEST_14515,0
TEST_14516,1
TEST_14517,2
TEST_14518,2
TEST_14519,0
TEST_14520,2
TEST_14521,2
TEST_14522,1
TEST_14523,0
TEST_14524,1
TEST_14525,1
TEST_14526,2
TEST_14527,0
TEST_14528,0
TEST_14529,2
TEST_14530,0
TEST_14531,0
TEST_14532,2
TEST_14533,1
TEST_14534,0
TEST_14535,2
TEST_14536,0
TEST_14537,0
TEST_14538,0
TEST_14539,2
TEST_14540,0
TEST_14541,2
TEST_14542,2
TEST_14543,0
TEST_14544,2
TEST_14545,2
TEST_14546,1
TEST_14547,0
TEST_14548,0
TEST_14549,0
TEST_14550,0
TEST_14551,2
TEST_14552,0
TEST_14553,0
TEST_14554,2
TEST_14555,1
TEST_14556,1
TEST_14557,0
TEST_14558,0
TEST_14559,2
TEST_14560,0
TEST_14561,1
TEST_14562,0
TEST_14563,1
TEST_14564,2
TEST_14565,0
TEST_14566,1
TEST_14567,2
TEST_14568,0
TEST_14569,1
TEST_14570,0
TEST_14571,0
TEST_14572,1
TEST_14573,2
TEST_14574,2
TEST_14575,0
TEST_14576,0
TEST_14577,0
TEST_14578,0
TEST_14579,2
TEST_14580,0
TEST_14581,1
TEST_14582,0
TEST_14583,0
TEST_14584,1
TEST_14585,0
TEST_14586,0
TEST_14587,0
TEST_14588,0
TEST_14589,0
TEST_14590,2
TEST_14591,0
TEST_14592,1
TEST_14593,0
TEST_14594,0
TEST_14595,0
TEST_14596,0
TEST_14597,2
TEST_14598,0
TEST_14599,2
TEST_14600,0
TEST_14601,2
TEST_14602,2
TEST_14603,0
TEST_14604,0
TEST_14605,0
TEST_14606,1
TEST_14607,0
TEST_14608,0
TEST_14609,2
TEST_14610,1
TEST_14611,0
TEST_14612,0
TEST_14613,2
TEST_14614,0
TEST_14615,0
TEST_14616,0
TEST_14617,0
TEST_14618,2
TEST_14619,0
TEST_14620,0
TEST_14621,0
TEST_14622,0
TEST_14623,1
TEST_14624,0
TEST_14625,0
TEST_14626,0
TEST_14627,1
TEST_14628,0
TEST_14629,2
TEST_14630,1
TEST_14631,0
TEST_14632,1
TEST_14633,1
TEST_14634,0
TEST_14635,0
TEST_14636,2
TEST_14637,1
TEST_14638,2
TEST_14639,0
TEST_14640,1
TEST_14641,1
TEST_14642,0
TEST_14643,2
TEST_14644,2
TEST_14645,1
TEST_14646,0
TEST_14647,1
TEST_14648,0
TEST_14649,0
TEST_14650,0
TEST_14651,1
TEST_14652,1
TEST_14653,2
TEST_14654,0
TEST_14655,2
TEST_14656,2
TEST_14657,0
TEST_14658,0
TEST_14659,0
TEST_14660,1
TEST_14661,0
TEST_14662,0
TEST_14663,1
TEST_14664,0
TEST_14665,0
TEST_14666,1
TEST_14667,1
TEST_14668,0
TEST_14669,2
TEST_14670,1
TEST_14671,1
TEST_14672,0
TEST_14673,0
TEST_14674,1
TEST_14675,0
TEST_14676,1
TEST_14677,0
TEST_14678,0
TEST_14679,0
TEST_14680,0
TEST_14681,0
TEST_14682,0
TEST_14683,0
TEST_14684,1
TEST_14685,2
TEST_14686,0
TEST_14687,1
TEST_14688,1
TEST_14689,0
TEST_14690,0
TEST_14691,0
TEST_14692,0
TEST_14693,0
TEST_14694,0
TEST_14695,1
TEST_14696,1
TEST_14697,0
TEST_14698,1
TEST_14699,0
TEST_14700,0
TEST_14701,0
TEST_14702,0
TEST_14703,0
TEST_14704,0
TEST_14705,1
TEST_14706,0
TEST_14707,0
TEST_14708,2
TEST_14709,0
TEST_14710,0
TEST_14711,1
TEST_14712,0
TEST_14713,0
TEST_14714,2
TEST_14715,2
TEST_14716,1
TEST_14717,0
TEST_14718,0
TEST_14719,2
TEST_14720,1
TEST_14721,0
TEST_14722,0
TEST_14723,1
TEST_14724,0
TEST_14725,0
TEST_14726,0
TEST_14727,0
TEST_14728,2
TEST_14729,0
TEST_14730,1
TEST_14731,2
TEST_14732,2
TEST_14733,2
TEST_14734,0
TEST_14735,0
TEST_14736,1
TEST_14737,2
TEST_14738,1
TEST_14739,2
TEST_14740,0
TEST_14741,0
TEST_14742,1
TEST_14743,1
TEST_14744,2
TEST_14745,0
TEST_14746,2
TEST_14747,0
TEST_14748,1
TEST_14749,0
TEST_14750,2
TEST_14751,1
TEST_14752,2
TEST_14753,0
TEST_14754,0
TEST_14755,0
TEST_14756,1
TEST_14757,2
TEST_14758,2
TEST_14759,2
TEST_14760,0
TEST_14761,0
TEST_14762,2
TEST_14763,0
TEST_14764,0
TEST_14765,0
TEST_14766,0
TEST_14767,0
TEST_14768,2
TEST_14769,0
TEST_14770,2
TEST_14771,1
TEST_14772,1
TEST_14773,2
TEST_14774,0
TEST_14775,0
TEST_14776,0
TEST_14777,0
TEST_14778,2
TEST_14779,0
TEST_14780,1
TEST_14781,0
TEST_14782,1
TEST_14783,0
TEST_14784,0
TEST_14785,2
TEST_14786,0
TEST_14787,0
TEST_14788,1
TEST_14789,0
TEST_14790,1
TEST_14791,2
TEST_14792,1
TEST_14793,0
TEST_14794,1
TEST_14795,0
TEST_14796,2
TEST_14797,0
TEST_14798,2
TEST_14799,0
TEST_14800,0
TEST_14801,0
TEST_14802,1
TEST_14803,2
TEST_14804,0
TEST_14805,1
TEST_14806,0
TEST_14807,1
TEST_14808,0
TEST_14809,2
TEST_14810,0
TEST_14811,0
TEST_14812,1
TEST_14813,0
TEST_14814,0
TEST_14815,0
TEST_14816,1
TEST_14817,0
TEST_14818,0
TEST_14819,2
TEST_14820,1
TEST_14821,0
TEST_14822,0
TEST_14823,0
TEST_14824,1
TEST_14825,1
TEST_14826,2
TEST_14827,0
TEST_14828,0
TEST_14829,0
TEST_14830,1
TEST_14831,0
TEST_14832,0
TEST_14833,0
TEST_14834,2
TEST_14835,0
TEST_14836,0
TEST_14837,0
TEST_14838,0
TEST_14839,0
TEST_14840,0
TEST_14841,0
TEST_14842,0
TEST_14843,0
TEST_14844,1
TEST_14845,0
TEST_14846,1
TEST_14847,0
TEST_14848,1
TEST_14849,1
TEST_14850,0
TEST_14851,0
TEST_14852,1
TEST_14853,1
TEST_14854,2
TEST_14855,0
TEST_14856,1
TEST_14857,2
TEST_14858,0
TEST_14859,1
TEST_14860,2
TEST_14861,1
TEST_14862,1
TEST_14863,1
TEST_14864,0
TEST_14865,0
TEST_14866,2
TEST_14867,0
TEST_14868,2
TEST_14869,0
TEST_14870,0
TEST_14871,0
TEST_14872,2
TEST_14873,0
TEST_14874,0
TEST_14875,1
TEST_14876,1
TEST_14877,0
TEST_14878,0
TEST_14879,2
TEST_14880,2
TEST_14881,2
TEST_14882,1
TEST_14883,2
TEST_14884,0
TEST_14885,2
TEST_14886,0
TEST_14887,1
TEST_14888,0
TEST_14889,0
TEST_14890,0
TEST_14891,0
TEST_14892,0
TEST_14893,0
TEST_14894,0
TEST_14895,0
TEST_14896,0
TEST_14897,2
TEST_14898,2
TEST_14899,1
TEST_14900,1
TEST_14901,0
TEST_14902,0
TEST_14903,2
TEST_14904,2
TEST_14905,0
TEST_14906,0
TEST_14907,0
TEST_14908,1
TEST_14909,0
TEST_14910,0
TEST_14911,0
TEST_14912,2
TEST_14913,0
TEST_14914,1
TEST_14915,0
TEST_14916,2
TEST_14917,0
TEST_14918,0
TEST_14919,0
TEST_14920,0
TEST_14921,0
TEST_14922,0
TEST_14923,0
TEST_14924,1
TEST_14925,0
TEST_14926,2
TEST_14927,0
TEST_14928,0
TEST_14929,0
TEST_14930,1
TEST_14931,1
TEST_14932,0
TEST_14933,0
TEST_14934,1
TEST_14935,0
TEST_14936,2
TEST_14937,0
TEST_14938,1
TEST_14939,1
TEST_14940,0
TEST_14941,1
TEST_14942,2
TEST_14943,2
TEST_14944,2
TEST_14945,1
TEST_14946,1
TEST_14947,1
TEST_14948,2
TEST_14949,0
TEST_14950,0
TEST_14951,1
TEST_14952,1
TEST_14953,0
TEST_14954,0
TEST_14955,1
TEST_14956,0
TEST_14957,0
TEST_14958,2
TEST_14959,0
TEST_14960,2
TEST_14961,2
TEST_14962,0
TEST_14963,0
TEST_14964,2
TEST_14965,2
TEST_14966,0
TEST_14967,0
TEST_14968,0
TEST_14969,2
TEST_14970,0
TEST_14971,2
TEST_14972,2
TEST_14973,1
TEST_14974,2
TEST_14975,2
TEST_14976,0
TEST_14977,2
TEST_14978,0
TEST_14979,0
TEST_14980,0
TEST_14981,0
TEST_14982,0
TEST_14983,0
TEST_14984,1
TEST_14985,1
TEST_14986,0
TEST_14987,2
TEST_14988,0
TEST_14989,0
TEST_14990,2
TEST_14991,0
TEST_14992,0
TEST_14993,0
TEST_14994,0
TEST_14995,1
TEST_14996,1
TEST_14997,1
TEST_14998,1
TEST_14999,2
TEST_15000,0
TEST_15001,0
TEST_15002,1
TEST_15003,2
TEST_15004,0
TEST_15005,0
TEST_15006,1
TEST_15007,1
TEST_15008,0
TEST_15009,0
TEST_15010,0
TEST_15011,1
TEST_15012,0
TEST_15013,0
TEST_15014,1
TEST_15015,2
TEST_15016,2
TEST_15017,0
TEST_15018,2
TEST_15019,2
TEST_15020,2
TEST_15021,1
TEST_15022,1
TEST_15023,0
TEST_15024,0
TEST_15025,0
TEST_15026,0
TEST_15027,2
TEST_15028,0
TEST_15029,2
TEST_15030,0
TEST_15031,2
TEST_15032,0
TEST_15033,0
TEST_15034,0
TEST_15035,0
TEST_15036,0
TEST_15037,2
TEST_15038,0
TEST_15039,2
TEST_15040,0
TEST_15041,2
TEST_15042,0
TEST_15043,0
TEST_15044,2
TEST_15045,0
TEST_15046,2
TEST_15047,1
TEST_15048,1
TEST_15049,0
TEST_15050,2
TEST_15051,0
TEST_15052,1
TEST_15053,0
TEST_15054,0
TEST_15055,1
TEST_15056,2
TEST_15057,1
TEST_15058,0
TEST_15059,2
TEST_15060,0
TEST_15061,0
TEST_15062,2
TEST_15063,0
TEST_15064,2
TEST_15065,0
TEST_15066,0
TEST_15067,0
TEST_15068,2
TEST_15069,0
TEST_15070,2
TEST_15071,1
TEST_15072,2
TEST_15073,0
TEST_15074,1
TEST_15075,0
TEST_15076,0
TEST_15077,1
TEST_15078,1
TEST_15079,0
TEST_15080,2
TEST_15081,0
TEST_15082,0
TEST_15083,2
TEST_15084,2
TEST_15085,2
TEST_15086,0
TEST_15087,0
TEST_15088,0
TEST_15089,1
TEST_15090,0
TEST_15091,2
TEST_15092,0
TEST_15093,1
TEST_15094,2
TEST_15095,0
TEST_15096,2
TEST_15097,0
TEST_15098,0
TEST_15099,2
TEST_15100,0
TEST_15101,0
TEST_15102,0
TEST_15103,1
TEST_15104,0
TEST_15105,2
TEST_15106,0
TEST_15107,0
TEST_15108,0
TEST_15109,1
TEST_15110,0
TEST_15111,0
TEST_15112,0
TEST_15113,0
TEST_15114,1
TEST_15115,0
TEST_15116,1
TEST_15117,1
TEST_15118,2
TEST_15119,2
TEST_15120,1
TEST_15121,1
TEST_15122,0
TEST_15123,2
TEST_15124,0
TEST_15125,0
TEST_15126,2
TEST_15127,0
TEST_15128,1
TEST_15129,0
TEST_15130,1
TEST_15131,2
TEST_15132,0
TEST_15133,0
TEST_15134,0
TEST_15135,0
TEST_15136,1
TEST_15137,0
TEST_15138,0
TEST_15139,1
TEST_15140,2
TEST_15141,0
TEST_15142,0
TEST_15143,0
TEST_15144,0
TEST_15145,0
TEST_15146,0
TEST_15147,0
TEST_15148,1
TEST_15149,1
