iter	MultiClass
4773	1.097274094
4774	1.097273979
4775	1.097273631
4776	1.097273631
4777	1.097272937
4778	1.097273169
4779	1.097272243
4780	1.097272474
4781	1.097272012
4782	1.097271896
4783	1.097271202
4784	1.09727097
4785	1.097270739
4786	1.097271086
4787	1.097270392
4788	1.09727016
4789	1.097270045
4790	1.097269698
4791	1.097269813
4792	1.097269119
4793	1.097269003
4794	1.097268194
4795	1.097267962
4796	1.097267962
4797	1.097267499
4798	1.097267384
4799	1.097266921
4800	1.097267268
4801	1.097266689
4802	1.097266342
4803	1.09726588
4804	1.097265417
4805	1.09726507
4806	1.097264723
4807	1.097264491
4808	1.09726426
4809	1.097263913
4810	1.097263681
4811	1.097263218
4812	1.09726345
4813	1.09726264
4814	1.09726264
4815	1.097262177
4816	1.09726183
4817	1.097261483
4818	1.097261367
4819	1.097261714
4820	1.097260789
4821	1.097260904
4822	1.097260673
4823	1.097259979
4824	1.097259632
4825	1.097259516
4826	1.097259053
4827	1.097258822
4828	1.097258706
4829	1.097258243
4830	1.097258475
4831	1.097257896
4832	1.097257896
4833	1.097257318
4834	1.097256971
4835	1.097256739
4836	1.097256624
4837	1.097256161
4838	1.097256045
4839	1.097256161
4840	1.097255582
4841	1.097255235
4842	1.097255119
4843	1.097254888
4844	1.097254657
4845	1.097254425
4846	1.097254078
4847	1.097254194
4848	1.0972535
4849	1.097253384
4850	1.097253268
4851	1.097252921
4852	1.097252343
4853	1.097252111
4854	1.09725188
4855	1.097251533
4856	1.097251417
4857	1.097250839
4858	1.097250723
4859	1.097250376
4860	1.097249913
4861	1.09724945
4862	1.097249566
4863	1.097249103
4864	1.097249103
4865	1.09724864
4866	1.09724864
4867	1.097248525
4868	1.097248062
4869	1.097247368
4870	1.097247483
4871	1.097247368
4872	1.097247021
4873	1.097246789
4874	1.097246211
4875	1.097246095
4876	1.097245516
4877	1.097245401
4878	1.097245054
4879	1.097245169
4880	1.097244822
4881	1.097244475
4882	1.097244128
4883	1.097243665
4884	1.097243318
4885	1.097243318
4886	1.097243087
4887	1.097242393
4888	1.097242045
4889	1.09724193
4890	1.097241467
4891	1.097241351
4892	1.097240657
4893	1.097240773
4894	1.09724031
4895	1.097239847
4896	1.097239731
4897	1.097239384
4898	1.0972395
4899	1.097238922
4900	1.097239037
4901	1.097238343
4902	1.097238227
4903	1.097237996
4904	1.097237765
4905	1.097237417
4906	1.097237186
4907	1.097236608
4908	1.097236376
4909	1.097236029
4910	1.097235798
4911	1.097235913
4912	1.097235103
4913	1.097234988
4914	1.097234641
4915	1.097234409
4916	1.097233831
4917	1.097234178
4918	1.097233484
4919	1.097233484
4920	1.097233137
4921	1.097233137
4922	1.097232789
4923	1.097232442
4924	1.097231517
4925	1.097231517
4926	1.097231517
4927	1.097231285
4928	1.097230938
4929	1.097230938
4930	1.097230244
4931	1.097230244
4932	1.09722955
4933	1.097230013
4934	1.097229318
4935	1.097228971
4936	1.097228971
4937	1.097228393
4938	1.097228277
4939	1.09722793
4940	1.097227467
4941	1.097227583
4942	1.097227004
4943	1.097227004
4944	1.097226542
4945	1.097226079
4946	1.097226195
4947	1.0972255
4948	1.097225385
4949	1.0972255
4950	1.097224806
4951	1.097224575
4952	1.097224575
4953	1.097224459
4954	1.097224112
4955	1.097223765
4956	1.097222839
4957	1.097223302
4958	1.097222608
4959	1.097222608
4960	1.097222376
4961	1.097221914
4962	1.097222145
4963	1.097221798
4964	1.097221219
4965	1.097220872
4966	1.09722041
4967	1.097220294
4968	1.097219947
4969	1.097219947
4970	1.0972196
4971	1.097219368
4972	1.097218906
4973	1.097218674
4974	1.097218096
4975	1.097218096
4976	1.097217749
4977	1.097217054
4978	1.097216939
4979	1.097216707
4980	1.097215897
4981	1.097216129
4982	1.09721636
4983	1.097215666
4984	1.09721555
4985	1.097214856
4986	1.097214972
4987	1.09721474
4988	1.097214162
4989	1.097214393
4990	1.097213815
4991	1.097213699
4992	1.097213236
4993	1.097212658
4994	1.097212426
4995	1.097212658
4996	1.097212426
4997	1.097211848
4998	1.097211501
4999	1.097210807
5000	1.097210691
5001	1.097210344
5002	1.097209881
5003	1.097210228
5004	1.097209765
5005	1.097209302
5006	1.097209071
5007	1.097209187
5008	1.097208493
5009	1.097208608
5010	1.097208493
5011	1.097207914
5012	1.097207567
5013	1.097207336
5014	1.097207336
5015	1.097206641
5016	1.097206294
5017	1.097206294
5018	1.097205947
5019	1.097205484
5020	1.097205369
5021	1.097205369
5022	1.097205137
5023	1.097204443
5024	1.097204674
5025	1.09720398
5026	1.097203517
5027	1.09720317
5028	1.097203402
5029	1.097202823
5030	1.097202476
5031	1.097202013
5032	1.097202013
5033	1.097201551
5034	1.097200972
5035	1.097200741
5036	1.097200625
5037	1.097200625
5038	1.097200162
5039	1.097199815
5040	1.097199584
5041	1.097199468
5042	1.097199121
5043	1.097198774
5044	1.097198311
5045	1.097198311
5046	1.097197848
5047	1.097197732
5048	1.097197964
5049	1.097197501
5050	1.097197154
5051	1.097196575
5052	1.097196807
5053	1.097196575
5054	1.097195881
5055	1.097196113
5056	1.097195997
5057	1.097195187
5058	1.097194956
5059	1.097194724
5060	1.097194609
5061	1.097194377
5062	1.097194146
5063	1.097193683
5064	1.097192989
5065	1.097192757
5066	1.097192757
5067	1.097192757
5068	1.097192873
5069	1.09719241
5070	1.097191832
5071	1.097191369
5072	1.097191253
5073	1.09719079
5074	1.097190443
5075	1.097190675
5076	1.097190443
5077	1.097189749
5078	1.097189286
5079	1.097188939
5080	1.097188824
5081	1.097188361
5082	1.097188014
5083	1.097187898
5084	1.097187551
5085	1.097186625
5086	1.097187435
5087	1.097187088
5088	1.097186394
5089	1.097186163
5090	1.097186163
5091	1.097185584
5092	1.097185237
5093	1.097184774
5094	1.097185006
5095	1.097184427
5096	1.097184427
5097	1.097183964
5098	1.097183849
5099	1.097183386
5100	1.097182692
5101	1.097182344
5102	1.097181997
5103	1.097182344
5104	1.097181997
5105	1.097181997
5106	1.097181419
5107	1.097181187
5108	1.097181535
5109	1.097181072
5110	1.097180146
5111	1.09718003
5112	1.097179915
5113	1.097179568
5114	1.097179221
5115	1.097179105
5116	1.097178758
5117	1.097178758
5118	1.097178064
5119	1.097177369
5120	1.097177601
5121	1.097177138
5122	1.097176907
5123	1.097176559
5124	1.097176328
5125	1.097175981
5126	1.097176328
5127	1.097175865
5128	1.097175055
5129	1.097174708
5130	1.097174824
5131	1.097174361
5132	1.09717413
5133	1.097173667
5134	1.097173667
5135	1.097173436
5136	1.097172857
5137	1.097172394
5138	1.097172394
5139	1.097171931
5140	1.0971717
5141	1.097171469
5142	1.097171122
5143	1.09717089
5144	1.097170196
5145	1.097170427
5146	1.09717008
5147	1.097169965
5148	1.097169617
5149	1.097169386
5150	1.09716927
5151	1.097168808
5152	1.097168923
5153	1.097168345
5154	1.097168692
5155	1.097168576
5156	1.097167882
5157	1.097167419
5158	1.097167303
5159	1.097166725
5160	1.097167072
5161	1.097166956
5162	1.097166262
5163	1.097165684
5164	1.097165915
5165	1.097165568
5166	1.097165105
5167	1.097164989
5168	1.097164295
5169	1.097164064
5170	1.097163832
5171	1.097163485
5172	1.097163023
5173	1.097162675
5174	1.09716256
5175	1.09716256
5176	1.097162097
5177	1.097161866
5178	1.097161634
5179	1.097161171
5180	1.097161287
5181	1.09716094
5182	1.09716094
5183	1.097160014
5184	1.097159205
5185	1.097159436
5186	1.097159436
5187	1.097159552
5188	1.09715851
5189	1.097158163
5190	1.097157932
5191	1.097158163
5192	1.0971577
5193	1.097157469
5194	1.097156659
5195	1.097156891
5196	1.097156428
5197	1.097155965
5198	1.097155618
5199	1.097155502
5200	1.097155386
5201	1.097155155
5202	1.097154461
5203	1.097154114
5204	1.097154461
5205	1.097154345
5206	1.097153998
5207	1.097152957
5208	1.09715342
5209	1.097152957
5210	1.097152263
5211	1.097151915
5212	1.097151684
5213	1.097151568
5214	1.097151221
5215	1.097151337
5216	1.097150527
5217	1.097150411
5218	1.097150064
5219	1.09715018
5220	1.097149717
5221	1.097149254
5222	1.097149023
5223	1.097148676
5224	1.097148213
5225	1.097148213
5226	1.097147866
5227	1.097147403
5228	1.097147287
5229	1.097146825
5230	1.097146593
5231	1.097146362
5232	1.097146593
5233	1.097145783
5234	1.097145783
5235	1.097145205
5236	1.097145321
5237	1.097144973
5238	1.097144511
5239	1.097144626
5240	1.097144395
5241	1.097143932
5242	1.097143469
5243	1.097143585
5244	1.097143238
5245	1.097142775
5246	1.097142659
5247	1.097142081
5248	1.097142197
5249	1.09714185
5250	1.097141271
5251	1.097141271
5252	1.09714104
5253	1.097140577
5254	1.097139998
5255	1.097139883
5256	1.097139536
5257	1.097139304
5258	1.097138841
5259	1.097138726
5260	1.097138494
5261	1.097137916
5262	1.097138263
5263	1.0971378
5264	1.097137569
5265	1.097137222
5266	1.097137222
5267	1.097137106
5268	1.09713699
5269	1.097136296
5270	1.097136296
5271	1.097135717
5272	1.097135486
5273	1.097135023
5274	1.097134792
5275	1.097134098
5276	1.097134213
5277	1.097133751
5278	1.097133751
5279	1.097132941
5280	1.097132941
5281	1.097132941
5282	1.097132362
5283	1.097132478
5284	1.097131899
5285	1.097131899
5286	1.097131668
5287	1.097130858
5288	1.097130742
5289	1.097130742
5290	1.097130395
5291	1.097129933
5292	1.097129933
5293	1.097129238
5294	1.097129123
5295	1.097128891
5296	1.097129123
5297	1.09712866
5298	1.097128428
5299	1.09712785
5300	1.097127734
5301	1.097127387
5302	1.097126809
5303	1.097126924
5304	1.097126693
5305	1.097125883
5306	1.09712623
5307	1.09712542
5308	1.097124726
5309	1.097124495
5310	1.097124495
5311	1.097124379
5312	1.097123916
5313	1.097123453
5314	1.0971238
5315	1.097123222
5316	1.097122528
5317	1.097122875
5318	1.097122065
5319	1.097121718
5320	1.097121834
5321	1.097121255
5322	1.097121139
5323	1.097120792
5324	1.097120561
5325	1.097120329
5326	1.097119982
5327	1.097120214
5328	1.097119172
5329	1.097119404
5330	1.097118941
5331	1.097118363
5332	1.097118131
5333	1.097118131
5334	1.0971179
5335	1.097117553
5336	1.097117437
5337	1.097117321
5338	1.097116743
5339	1.09711628
5340	1.097115817
5341	1.097115817
5342	1.097115354
5343	1.097115354
5344	1.097114776
5345	1.097114429
5346	1.097114429
5347	1.097114544
5348	1.097114082
5349	1.097114082
5350	1.097113735
5351	1.097113503
5352	1.097112925
5353	1.097112809
5354	1.097112462
5355	1.097111883
5356	1.097111883
5357	1.097111883
5358	1.097111421
5359	1.097111073
5360	1.097110958
5361	1.097110726
5362	1.097110379
5363	1.097110032
5364	1.097109454
5365	1.097109338
5366	1.097109338
5367	1.097109107
5368	1.097108644
5369	1.097108759
5370	1.097108412
5371	1.097107834
5372	1.097107602
5373	1.097107371
5374	1.097107024
5375	1.097106908
5376	1.097106214
5377	1.097106214
5378	1.097106098
5379	1.097105636
5380	1.097105404
5381	1.097104941
5382	1.09710471
5383	1.09710471
5384	1.097104247
5385	1.097104016
5386	1.097103784
5387	1.097103322
5388	1.097102974
5389	1.097102974
5390	1.097102859
5391	1.097102165
5392	1.097101933
5393	1.097101702
5394	1.097101355
5395	1.097101123
5396	1.097100892
5397	1.097100545
5398	1.097099966
5399	1.097099504
5400	1.097099966
5401	1.097099851
5402	1.097099156
5403	1.097098809
5404	1.097098231
5405	1.097098115
5406	1.097097768
5407	1.097097537
5408	1.097097537
5409	1.09709719
5410	1.09709719
5411	1.097096611
5412	1.097096148
5413	1.097096033
5414	1.097095917
5415	1.097095338
5416	1.097095685
5417	1.097095338
5418	1.097094991
5419	1.097094181
5420	1.097094644
5421	1.097094066
5422	1.09709395
5423	1.097093371
5424	1.097093371
5425	1.097092909
5426	1.097092909
5427	1.09709233
5428	1.097092562
5429	1.097091752
5430	1.097091636
5431	1.097091405
5432	1.097091057
5433	1.097090595
5434	1.097090363
5435	1.0970899
5436	1.097089785
5437	1.097089091
5438	1.097088512
5439	1.097088512
5440	1.097087818
5441	1.097087818
5442	1.097087471
5443	1.097087355
5444	1.097087008
5445	1.097087008
5446	1.097086198
5447	1.097086429
5448	1.097086198
5449	1.097085735
5450	1.097086198
5451	1.097085272
5452	1.097084694
5453	1.097084347
5454	1.097084578
5455	1.097083884
5456	1.097083653
5457	1.097083884
5458	1.097083421
5459	1.097083074
5460	1.097082727
5461	1.09708238
5462	1.097082033
5463	1.097081917
5464	1.097081339
5465	1.097081223
5466	1.097080644
5467	1.097080644
5468	1.097080644
5469	1.097080066
5470	1.097079835
5471	1.097080066
5472	1.097079603
5473	1.097079719
5474	1.097079487
5475	1.097078678
5476	1.097078215
5477	1.097078678
5478	1.097078215
5479	1.097077868
5480	1.097077868
5481	1.097076942
5482	1.097077058
5483	1.097076942
5484	1.097076016
5485	1.097076248
5486	1.097075901
5487	1.097075785
5488	1.097075554
5489	1.097074975
5490	1.097074628
5491	1.097073818
5492	1.097073934
5493	1.097073587
5494	1.097073008
5495	1.09707324
5496	1.09707243
5497	1.097072546
5498	1.097072314
5499	1.097072083
5500	1.097071504
5501	1.097071504
5502	1.097071273
5503	1.097071157
5504	1.097071157
5505	1.097070579
5506	1.097069884
5507	1.097069422
5508	1.097069422
5509	1.097068959
5510	1.097069075
5511	1.097068265
5512	1.097068612
5513	1.097068149
5514	1.097068033
5515	1.097067223
5516	1.097067223
5517	1.097067108
5518	1.097066876
5519	1.097066761
5520	1.097066066
5521	1.097065835
5522	1.097065256
5523	1.097065488
5524	1.097065025
5525	1.097064562
5526	1.097064562
5527	1.097064447
5528	1.097063752
5529	1.097063752
5530	1.097063521
5531	1.097062942
5532	1.097062827
5533	1.097062711
5534	1.097062711
5535	1.097062248
5536	1.097062017
5537	1.097061785
5538	1.097061554
5539	1.097061323
5540	1.097060744
5541	1.097060744
5542	1.097059934
5543	1.097059819
5544	1.097059356
5545	1.09705924
5546	1.097058893
5547	1.097058893
5548	1.097058546
5549	1.097058314
5550	1.097058314
5551	1.097057505
5552	1.097057157
5553	1.097057042
5554	1.097056926
5555	1.097056232
5556	1.097056579
5557	1.097056116
5558	1.097055538
5559	1.097055191
5560	1.097055075
5561	1.097054265
5562	1.097054612
5563	1.097053918
5564	1.097053802
5565	1.097053339
5566	1.097053108
5567	1.097052761
5568	1.097052529
5569	1.097052414
5570	1.097052298
5571	1.097052182
5572	1.097051604
5573	1.097051604
5574	1.097051372
5575	1.097050794
5576	1.097050794
5577	1.097050331
5578	1.097050215
5579	1.0970501
5580	1.09704929
5581	1.097049406
5582	1.097048943
5583	1.097048827
5584	1.09704848
5585	1.097047786
5586	1.097047901
5587	1.097047323
5588	1.097047323
5589	1.09704686
5590	1.097046744
5591	1.097046397
5592	1.097046282
5593	1.097045587
5594	1.097045356
5595	1.097045009
5596	1.097044662
5597	1.097044199
5598	1.097044083
5599	1.097043968
5600	1.097043736
5601	1.097043621
5602	1.097043505
5603	1.097043274
5604	1.097042695
5605	1.097042926
5606	1.097042464
5607	1.097042117
5608	1.097041885
5609	1.097041422
5610	1.097040728
5611	1.09704096
5612	1.097040497
5613	1.097040265
5614	1.097039803
5615	1.097039571
5616	1.097039455
5617	1.097038993
5618	1.097038877
5619	1.097038761
5620	1.097038646
5621	1.09703853
5622	1.097038067
5623	1.09703772
5624	1.097037257
5625	1.097036794
5626	1.097036447
5627	1.097036447
5628	1.097036332
5629	1.097035984
5630	1.097035753
5631	1.097035522
5632	1.097035522
5633	1.097035059
5634	1.097034827
5635	1.09703448
5636	1.097034365
5637	1.09703367
5638	1.097033786
5639	1.09703367
5640	1.097032745
5641	1.097032513
5642	1.097032629
5643	1.097032282
5644	1.097031819
5645	1.097031588
5646	1.097031588
5647	1.097031009
5648	1.097030662
5649	1.097030547
5650	1.097030431
5651	1.097029852
5652	1.097029621
5653	1.097029274
5654	1.097028811
5655	1.097028811
5656	1.09702858
5657	1.097028233
5658	1.097027654
5659	1.09702696
5660	1.097027191
5661	1.097026497
5662	1.097026844
5663	1.097026034
5664	1.097026034
5665	1.097025803
5666	1.097025456
5667	1.097025224
5668	1.097025224
5669	1.097024646
5670	1.097024993
5671	1.097024183
5672	1.097024067
5673	1.09702372
5674	1.097023605
5675	1.09702291
5676	1.097022563
5677	1.097022448
5678	1.0970221
5679	1.097022216
5680	1.097021638
5681	1.097021175
5682	1.097021291
5683	1.097020481
5684	1.097020249
5685	1.097020249
5686	1.097019671
5687	1.097019671
5688	1.097020018
5689	1.097019555
5690	1.097018861
5691	1.097018629
5692	1.097018977
5693	1.097018514
5694	1.097018398
5695	1.097017472
5696	1.097017357
5697	1.097017125
5698	1.097016547
5699	1.097016778
5700	1.0970162
5701	1.097015737
5702	1.097015737
5703	1.097015737
5704	1.097015043
5705	1.097014696
5706	1.097014464
5707	1.097014117
5708	1.09701377
5709	1.097013192
5710	1.09701296
5711	1.097012729
5712	1.097012497
5713	1.09701215
5714	1.097012266
5715	1.097011688
5716	1.09701134
5717	1.097011109
5718	1.097010878
5719	1.097010993
5720	1.097010415
5721	1.097010415
5722	1.097009721
5723	1.097009374
5724	1.097009374
5725	1.097009258
5726	1.097008795
5727	1.097008217
5728	1.097007985
5729	1.097007985
5730	1.097007869
5731	1.09700706
5732	1.097007175
5733	1.09700706
5734	1.097006365
5735	1.097006597
5736	1.097005903
5737	1.097005903
5738	1.097005671
5739	1.097005093
5740	1.097005208
5741	1.097005093
5742	1.097004514
5743	1.097004051
5744	1.097004167
5745	1.097003589
5746	1.097003473
5747	1.097003357
5748	1.097003241
5749	1.097002779
5750	1.097002894
5751	1.0970022
5752	1.097002084
5753	1.097002084
5754	1.097001506
5755	1.097001043
5756	1.097000465
5757	1.097000118
5758	1.097000233
5759	1.096999886
5760	1.096999423
5761	1.096999423
5762	1.096998729
5763	1.096998382
5764	1.096998151
5765	1.096998151
5766	1.096997456
5767	1.096997572
5768	1.096996878
5769	1.096997225
5770	1.096996531
5771	1.096996762
5772	1.096995605
5773	1.096995374
5774	1.096995374
5775	1.096995142
5776	1.096995142
5777	1.096994564
5778	1.096994448
5779	1.096994448
5780	1.096993523
5781	1.096993523
5782	1.096993176
5783	1.096992713
5784	1.096992597
5785	1.096992481
5786	1.096992481
5787	1.096992134
5788	1.096991787
5789	1.096991556
5790	1.09699144
5791	1.096991209
5792	1.096990746
5793	1.096990399
5794	1.096990283
5795	1.096989936
5796	1.096989357
5797	1.096989126
5798	1.096988432
5799	1.096988432
5800	1.0969882
5801	1.0969882
5802	1.096987969
5803	1.096987853
5804	1.096987159
5805	1.096987506
5806	1.096986581
5807	1.096986118
5808	1.096986118
5809	1.096985655
5810	1.096985655
5811	1.096985308
5812	1.096984961
5813	1.096984614
5814	1.096984267
5815	1.096984151
5816	1.096984151
5817	1.096983457
5818	1.096983225
5819	1.09698311
5820	1.096982184
5821	1.096982416
5822	1.096981721
5823	1.09698149
5824	1.09698149
5825	1.096981374
5826	1.096980449
5827	1.096980333
5828	1.096980102
5829	1.096979986
5830	1.096979754
5831	1.096979754
5832	1.09697906
5833	1.096978829
5834	1.096978597
5835	1.096978366
5836	1.096978482
5837	1.096978135
5838	1.096977788
5839	1.09697744
5840	1.096977093
5841	1.096977093
5842	1.096976631
5843	1.096976515
5844	1.096976515
5845	1.096975936
5846	1.096975821
5847	1.096975358
5848	1.096975589
5849	1.096975011
5850	1.096974895
5851	1.096974548
5852	1.096973738
5853	1.096973738
5854	1.09697316
5855	1.096973275
5856	1.096973044
5857	1.09697316
5858	1.096972465
5859	1.096971771
5860	1.09697154
5861	1.096971424
5862	1.096971077
5863	1.096970846
5864	1.096970267
5865	1.09697073
5866	1.096969689
5867	1.096969804
5868	1.096969341
5869	1.096968994
5870	1.09696911
5871	1.096968532
5872	1.096968532
5873	1.096967837
5874	1.09696749
5875	1.096967375
5876	1.096967259
5877	1.096966912
5878	1.09696668
5879	1.096966449
5880	1.096966102
5881	1.096965523
5882	1.096965639
5883	1.096965061
5884	1.096964713
5885	1.096964598
5886	1.096964019
5887	1.096963556
5888	1.096963556
5889	1.096963325
5890	1.096963556
5891	1.096963094
5892	1.096962862
5893	1.096962978
5894	1.096962168
5895	1.096962284
5896	1.096961937
5897	1.09696159
5898	1.096961242
5899	1.096961011
5900	1.096960433
5901	1.096960664
5902	1.096960317
5903	1.096959623
5904	1.096959738
5905	1.096959623
5906	1.09695916
5907	1.096958928
5908	1.09695835
5909	1.096958119
5910	1.096958119
5911	1.096957193
5912	1.096957077
5913	1.096956615
5914	1.096956383
5915	1.096956499
5916	1.096956152
5917	1.096955689
5918	1.096955342
5919	1.096954763
5920	1.09695511
5921	1.096954879
5922	1.096954185
5923	1.096954416
5924	1.096954069
5925	1.096953953
5926	1.096953491
5927	1.096953144
5928	1.096952796
5929	1.096952681
5930	1.096951987
5931	1.096951755
5932	1.096951292
5933	1.096951871
5934	1.096951408
5935	1.09695083
5936	1.096950945
5937	1.096950714
5938	1.096950135
5939	1.096949557
5940	1.096949325
5941	1.096948747
5942	1.096948516
5943	1.096948284
5944	1.096947821
5945	1.096947821
5946	1.09694759
5947	1.09694759
5948	1.096947127
5949	1.096947011
5950	1.096946664
5951	1.096946202
5952	1.096945739
5953	1.096945854
5954	1.096945276
5955	1.096945045
5956	1.096944813
5957	1.096944466
5958	1.096944003
5959	1.096944003
5960	1.096943425
5961	1.096942731
5962	1.096942846
5963	1.096942846
5964	1.096942731
5965	1.096942615
5966	1.096942152
5967	1.096941342
5968	1.096941342
5969	1.096941111
5970	1.096941111
5971	1.096940764
5972	1.096940417
5973	1.096940185
5974	1.096939838
5975	1.096939375
5976	1.096939491
5977	1.096939028
5978	1.096938912
5979	1.096938681
5980	1.09693845
5981	1.096938334
5982	1.096937408
5983	1.096937755
5984	1.096937177
5985	1.09693683
5986	1.096936367
5987	1.096936714
5988	1.096936367
5989	1.096935673
5990	1.096935557
5991	1.09693521
5992	1.096935094
5993	1.096934516
5994	1.096934747
5995	1.096933937
5996	1.09693359
5997	1.09693359
5998	1.096933127
5999	1.096933127
6000	1.096932549
6001	1.096932202
6002	1.096931739
6003	1.096931739
6004	1.096931276
6005	1.096930929
6006	1.096930929
6007	1.096930813
6008	1.096930119
6009	1.096930004
6010	1.096929888
6011	1.096929194
6012	1.096929656
6013	1.096929194
6014	1.096928615
6015	1.096928731
6016	1.096928384
6017	1.096928037
6018	1.096927805
6019	1.09692688
6020	1.096927343
6021	1.096926995
6022	1.096926648
6023	1.096926648
6024	1.09692607
6025	1.096926186
6026	1.096925723
6027	1.096925607
6028	1.096925144
6029	1.096924797
6030	1.096924566
6031	1.096923872
6032	1.096923872
6033	1.096924334
6034	1.096923409
6035	1.096923177
6036	1.096923293
6037	1.096922715
6038	1.096922367
6039	1.096922252
6040	1.096921558
6041	1.096921789
6042	1.09692121
6043	1.096920863
6044	1.096920632
6045	1.096920169
6046	1.096920516
6047	1.096919938
6048	1.096919128
6049	1.096918665
6050	1.096919128
6051	1.096918549
6052	1.096917855
6053	1.096917971
6054	1.096917161
6055	1.096917045
6056	1.096916814
6057	1.096916582
6058	1.096915888
6059	1.09691612
6060	1.096915657
6061	1.096915657
6062	1.096915194
6063	1.096915194
6064	1.096914963
6065	1.096914268
6066	1.096914384
6067	1.096913921
6068	1.096913806
6069	1.096913343
6070	1.096913459
6071	1.09691288
6072	1.096912533
6073	1.096912302
6074	1.096912186
6075	1.096911607
6076	1.096911839
6077	1.096911607
6078	1.096911145
6079	1.096910797
6080	1.096910797
6081	1.096910682
6082	1.096909872
6083	1.096909988
6084	1.09690964
6085	1.096909293
6086	1.096909178
6087	1.096908368
6088	1.096908483
6089	1.096908136
6090	1.096907905
6091	1.096907789
6092	1.096907326
6093	1.096906864
6094	1.096906632
6095	1.096906632
6096	1.096906401
6097	1.096905938
6098	1.09690536
6099	1.096905128
6100	1.096904665
6101	1.096904318
6102	1.096904087
6103	1.096903855
6104	1.096903971
6105	1.09690293
6106	1.096902814
6107	1.096902583
6108	1.096902351
6109	1.096902004
6110	1.096901889
6111	1.096901657
6112	1.09690131
6113	1.096901194
6114	1.09690131
6115	1.096900732
6116	1.096900384
6117	1.0969005
6118	1.096899922
6119	1.096899575
6120	1.09689969
6121	1.096899227
6122	1.096899227
6123	1.096898533
6124	1.096897723
6125	1.096897839
6126	1.096897723
6127	1.096897492
6128	1.096897376
6129	1.096897261
6130	1.096896798
6131	1.096896798
6132	1.096895525
6133	1.096895294
6134	1.096895641
6135	1.096895525
6136	1.096895409
6137	1.096895062
6138	1.0968946
6139	1.096894137
6140	1.096894252
6141	1.09689379
6142	1.096893674
6143	1.096893327
6144	1.096892748
6145	1.096892748
6146	1.096892633
6147	1.096891823
6148	1.09689136
6149	1.096890897
6150	1.096891129
6151	1.09689055
6152	1.096890434
6153	1.096889972
6154	1.096889856
6155	1.096889509
6156	1.096889393
6157	1.096889162
6158	1.096888236
6159	1.096888583
6160	1.096888236
6161	1.096887542
6162	1.096887773
6163	1.096887079
6164	1.096887079
6165	1.096886732
6166	1.096886616
6167	1.096886501
6168	1.096886385
6169	1.096886038
6170	1.096885922
6171	1.096885691
6172	1.096885228
6173	1.096884534
6174	1.096884649
6175	1.096884534
6176	1.096884071
6177	1.096883608
6178	1.096883492
6179	1.096883261
6180	1.096882682
6181	1.096882451
6182	1.096882798
6183	1.096882104
6184	1.096881988
6185	1.096881063
6186	1.096881294
6187	1.096880716
6188	1.096880137
6189	1.096880253
6190	1.096879906
6191	1.096879443
6192	1.096879211
6193	1.096879096
6194	1.096878633
6195	1.096878402
6196	1.096878054
6197	1.096877939
6198	1.096877476
6199	1.09687736
6200	1.096877129
6201	1.096876666
6202	1.096876666
6203	1.09687574
6204	1.096875856
6205	1.096875625
6206	1.096875278
6207	1.096874699
6208	1.096874699
6209	1.096874699
6210	1.096874121
6211	1.096873542
6212	1.096873658
6213	1.096873542
6214	1.096873426
6215	1.096873195
6216	1.096872964
6217	1.096872501
6218	1.096871922
6219	1.096871575
6220	1.096871575
6221	1.09687146
6222	1.096871112
6223	1.096870765
6224	1.096870534
6225	1.096870534
6226	1.096870071
6227	1.096869724
6228	1.096869608
6229	1.096868914
6230	1.096869146
6231	1.096868683
6232	1.096868104
6233	1.096868104
6234	1.096867989
6235	1.096867873
6236	1.09686741
6237	1.096866947
6238	1.096866716
6239	1.096866253
6240	1.096866369
6241	1.096865559
6242	1.096865559
6243	1.096865096
6244	1.096864865
6245	1.096864633
6246	1.096864402
6247	1.096864171
6248	1.096863592
6249	1.096863708
6250	1.096863476
6251	1.096863014
6252	1.096862782
6253	1.096862204
6254	1.096861972
6255	1.096861741
6256	1.096861162
6257	1.096861278
6258	1.096860815
6259	1.096860815
6260	1.0968607
6261	1.096859774
6262	1.09685989
6263	1.096859427
6264	1.096859311
6265	1.096859311
6266	1.096859311
6267	1.096858617
6268	1.096858038
6269	1.096857807
6270	1.096857344
6271	1.096857691
6272	1.096857576
6273	1.096856881
6274	1.09685665
6275	1.096856187
6276	1.096855956
6277	1.09685584
6278	1.09685584
6279	1.096855262
6280	1.096854452
6281	1.096854683
6282	1.096854452
6283	1.096853873
6284	1.096853873
6285	1.096853989
6286	1.096853295
6287	1.096852948
6288	1.096852832
6289	1.096852022
6290	1.096851675
6291	1.096851559
6292	1.096851444
6293	1.096851096
6294	1.096850981
6295	1.096850981
6296	1.096850749
6297	1.096849477
6298	1.096849939
6299	1.096849245
6300	1.09684913
6301	1.096848898
6302	1.096849014
6303	1.096848782
6304	1.096848204
6305	1.096847741
6306	1.096847857
6307	1.096847278
6308	1.096847047
6309	1.0968467
6310	1.096846468
6311	1.096846237
6312	1.09684589
6313	1.096846121
6314	1.096845659
6315	1.096845311
6316	1.096845659
6317	1.096844733
6318	1.096844502
6319	1.096844154
6320	1.096844039
6321	1.096843692
6322	1.09684346
6323	1.096843576
6324	1.096843345
6325	1.096842882
6326	1.096842419
